scaleID,scaleCategory,scaleText,scaleTextMin,scaleTextMax,comprehensionCheck,comprehensionCheckRequestedResponse,priorTrialIdx,priorSliderStart,priorResponse,priorRT,timeElapsed,subjectID,prolificID,studyID,sessionID,DEBUG
27,personality,I see myself as someone who can be somewhat careless,Strongly disagree,Strongly agree,0,,3,50,33,8746,73470,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
25,personality,I see myself as someone who is reserved,Strongly disagree,Strongly agree,0,,4,50,51,3128,76601,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
51,personality,I see myself as someone who is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,5,50,87,5413,82017,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,6,50,59,4111,86132,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,7,50,92,3215,92920,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
16,face processing,I see myself as someone who is confident,Strongly disagree,Strongly agree,0,,8,50,63,3625,96547,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
63,personality,"I see myself as someone who is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,9,50,26,2668,99218,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
38,personality,I see myself as someone who worries a lot,Strongly disagree,Strongly agree,0,,10,50,84,2496,101718,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
42,personality,I see myself as someone who tends to be lazy,Strongly disagree,Strongly agree,0,,11,50,32,3347,105068,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
56,personality,I see myself as someone who is sometimes rude to others,Strongly disagree,Strongly agree,0,,12,50,9,4136,109208,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
12,face processing,I see myself as someone who is boring,Strongly disagree,Strongly agree,0,,13,50,33,3941,115397,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
37,personality,I see myself as someone who tends to be disorganized,Strongly disagree,Strongly agree,0,,14,50,40,3828,119228,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,15,50,69,4989,124221,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,16,50,11,2332,126557,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
57,personality,I see myself as someone who makes plans and follows through with them,Strongly disagree,Strongly agree,0,,17,50,83,2260,130326,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,18,50,85,2186,132515,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
40,personality,I see myself as someone who tends to be quiet,Strongly disagree,Strongly agree,0,,19,50,34,2172,134690,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,20,50,15,2944,137637,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
49,personality,"I see myself as someone who values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,21,50,41,4400,142039,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
36,personality,I see myself as someone who has a forgiving nature,Strongly disagree,Strongly agree,0,,22,50,85,2632,146366,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
33,personality,I see myself as someone who can be tense,Strongly disagree,Strongly agree,0,,23,50,11,2914,149284,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,24,50,32,3569,152856,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
45,personality,I see myself as someone who has an assertive personality,Strongly disagree,Strongly agree,0,,25,50,61,2169,155026,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,26,50,54,8160,163188,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
18,face processing,I see myself as someone who is egotistic,Strongly disagree,Strongly agree,0,,27,50,13,3135,166327,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
13,face processing,I see myself as someone who is aggressive,Strongly disagree,Strongly agree,0,,28,50,3,2210,170062,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,29,50,61,4429,174495,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
46,personality,I see myself as someone who can be cold and aloof,Strongly disagree,Strongly agree,0,,30,50,14,2376,176874,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
14,face processing,I see myself as someone who is weird,Strongly disagree,Strongly agree,0,,31,50,4,6073,182950,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
22,personality,I see myself as someone who does a thorough job,Strongly disagree,Strongly agree,0,,32,50,83,2484,185438,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,33,50,100,6687,192128,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
23,personality,"I see myself as someone who is depressed, blue",Strongly disagree,Strongly agree,0,,34,50,21,3545,195677,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
24,personality,"I see myself as someone who is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,35,50,76,7316,202996,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
41,personality,I see myself as someone who is generally trusting,Strongly disagree,Strongly agree,0,,36,50,81,2568,205566,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,37,50,9,4322,209892,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
58,personality,I see myself as someone who gets nervous easily,Strongly disagree,Strongly agree,0,,38,50,59,3024,212920,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
29,personality,I see myself as someone who is curious about many different things,Strongly disagree,Strongly agree,0,,39,50,75,5040,217962,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,40,50,57,3437,221401,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,41,50,64,2345,225240,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,42,50,11,2098,227342,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
30,personality,I see myself as someone who is full of energy,Strongly disagree,Strongly agree,0,,43,50,70,2185,229530,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
28,personality,"I see myself as someone who is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,44,50,81,2136,231668,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,45,50,22,2278,235357,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,46,50,80,2013,237373,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
61,personality,I see myself as someone who likes to cooperate with others,Strongly disagree,Strongly agree,0,,47,50,86,3314,240690,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,48,50,89,2379,243072,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
54,personality,I see myself as someone who prefers work that is routine,Strongly disagree,Strongly agree,0,,49,50,18,9093,252169,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,50,50,86,2537,254708,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,51,50,31,8641,263352,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,52,50,90,1852,265207,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
35,personality,I see myself as someone who generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,53,50,81,5100,270311,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
34,personality,"I see myself as someone who is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,54,50,33,2835,275345,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
55,personality,"I see myself as someone who is outgoing, sociable",Strongly disagree,Strongly agree,0,,55,50,76,2815,278162,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,56,50,86,4020,282184,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,57,50,29,4977,287164,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
53,personality,I see myself as someone who remains calm in tense situations,Strongly disagree,Strongly agree,0,,58,50,71,3823,290990,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
39,personality,I see myself as someone who has an active imagination,Strongly disagree,Strongly agree,0,,59,50,77,4955,295948,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
52,personality,I see myself as someone who does things efficiently,Strongly disagree,Strongly agree,0,,60,50,81,7498,303448,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,61,50,49,256255,559701,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
20,personality,I see myself as someone who is talkative,Strongly disagree,Strongly agree,0,,62,50,82,54375,614079,24b3,a4c6,6914ebe81814f5c4d4daa911,69177ccbfbab0cbbbd100225,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,1,50,19,7516,38579,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
21,personality,I see myself as someone who tends to find fault with others,Strongly disagree,Strongly agree,0,,2,50,8,7087,45668,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
35,personality,I see myself as someone who generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,3,50,84,6179,51850,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
38,personality,I see myself as someone who worries a lot,Strongly disagree,Strongly agree,0,,4,50,18,7529,59381,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
39,personality,I see myself as someone who has an active imagination,Strongly disagree,Strongly agree,0,,5,50,69,3472,62855,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,6,50,99,3421,66276,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,7,50,1,5456,71734,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,8,50,100,3386,75122,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
42,personality,I see myself as someone who tends to be lazy,Strongly disagree,Strongly agree,0,,9,50,0,3412,78537,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,10,50,55,6137,84676,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,11,50,100,5057,89735,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,12,50,56,4720,94457,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,13,50,53,2896,97356,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
30,personality,I see myself as someone who is full of energy,Strongly disagree,Strongly agree,0,,14,50,100,5540,102897,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
18,face processing,I see myself as someone who is egotistic,Strongly disagree,Strongly agree,0,,15,50,55,3088,105988,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,16,50,0,3722,109710,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,17,50,100,3297,113009,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
14,face processing,I see myself as someone who is weird,Strongly disagree,Strongly agree,0,,18,50,39,3372,116383,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,19,50,25,3524,119908,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,20,50,100,4263,124172,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,21,50,75,5729,129902,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,22,50,1,10866,140769,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,23,50,0,5647,146417,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
52,personality,I see myself as someone who does things efficiently,Strongly disagree,Strongly agree,0,,24,50,99,5912,152330,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
28,personality,"I see myself as someone who is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,25,50,99,5048,157380,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
33,personality,I see myself as someone who can be tense,Strongly disagree,Strongly agree,0,,26,50,56,3774,161157,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
40,personality,I see myself as someone who tends to be quiet,Strongly disagree,Strongly agree,0,,27,50,98,3250,164408,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
55,personality,"I see myself as someone who is outgoing, sociable",Strongly disagree,Strongly agree,0,,28,50,48,5811,170221,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,29,50,100,8117,178341,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,30,50,98,4013,182356,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
12,face processing,I see myself as someone who is boring,Strongly disagree,Strongly agree,0,,31,50,4,2859,185217,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,32,50,80,3074,188292,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,33,50,39,2644,190938,u0me,cfb8,6914ebe81814f5c4d4daa911,69178e8a81a13893497d32b7,0
