"","scaleID","scaleCategory","scaleText","scaleTextMin","scaleTextMax","comprehensionCheck","comprehensionCheckRequestedResponse","priorTrialIdx","priorSliderStart","priorResponse","priorRT","timeElapsed","subjectID","prolificID","studyID","sessionID","DEBUG"
"1734",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,60,50,30,4424,425683,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1735",24,"personality","I see myself as someone who is original, comes up with new ideas","Strongly disagree","Strongly agree",0,NA,61,50,51,3334,429021,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1736",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,62,50,47,3568,432593,"737q","4fd9","6914ebe81814f5c4d4daa911","6917845236b2bc4d5d4716fe",0
"1737",39,"personality","I see myself as someone who has an active imagination","Strongly disagree","Strongly agree",0,NA,1,50,86,7766,298568,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1738",8,"face processing","I see myself as someone who is unhappy","Strongly disagree","Strongly agree",0,NA,2,50,17,3270,301840,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1739",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,3,50,86,2383,304225,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1740",54,"personality","I see myself as someone who prefers work that is routine","Strongly disagree","Strongly agree",0,NA,4,50,88,2039,306265,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1741",25,"personality","I see myself as someone who is reserved","Strongly disagree","Strongly agree",0,NA,5,50,86,3846,310113,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1742",26,"personality","I see myself as someone who is helpful and unselfish with others","Strongly disagree","Strongly agree",0,NA,6,50,88,3406,313521,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1743",5,"face processing","I see myself as someone who is trustworthy","Strongly disagree","Strongly agree",0,NA,7,50,80,1871,315393,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1744",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,8,50,18,2158,317553,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1745",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,9,50,83,1999,319553,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1746",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,10,50,83,1943,321497,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1747",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,11,50,84,1952,323449,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1748",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,12,50,9,2582,326032,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1749",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,13,50,77,1592,327625,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1750",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,14,50,23,2200,329825,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1751",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,15,50,74,3270,333097,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1752",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,16,50,0,4854,337952,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1753",36,"personality","I see myself as someone who has a forgiving nature","Strongly disagree","Strongly agree",0,NA,17,50,81,2901,340855,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1754",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,18,50,20,2374,343230,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1755",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,19,50,75,2141,345372,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1756",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,20,50,83,2229,347606,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1757",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,21,50,10,3599,351207,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1758",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,22,50,99,3688,354898,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1759",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,23,50,23,3059,357958,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1760",48,"personality","I see myself as someone who can be moody","Strongly disagree","Strongly agree",0,NA,24,50,12,3631,361592,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1761",4,"demographic","How important would you say religion is in your own life?","Not very important","Very important",0,NA,25,50,74,3878,365474,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1762",28,"personality","I see myself as someone who is relaxed, handles stress well","Strongly disagree","Strongly agree",0,NA,26,50,68,2213,367688,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1763",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,27,50,84,2493,370182,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1764",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,28,50,11,3373,373558,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1765",57,"personality","I see myself as someone who makes plans and follows through with them","Strongly disagree","Strongly agree",0,NA,29,50,89,2221,375781,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1766",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,30,50,13,2438,378221,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1767",24,"personality","I see myself as someone who is original, comes up with new ideas","Strongly disagree","Strongly agree",0,NA,31,50,81,2575,380799,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1768",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,32,50,87,1886,382687,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1769",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,33,50,82,2381,385070,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1770",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled STRAWBERRY","STRAWBERRY","PINEAPPLE",1,0,34,50,0,5689,390761,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1771",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,35,50,89,3146,393908,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1772",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,36,50,89,1786,395697,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1773",3,"demographic","How would you describe your political views?","Very conservative","Very liberal",0,NA,37,50,53,3021,398719,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1774",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,38,50,87,2148,400869,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1775",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,39,50,81,2785,403656,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1776",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,40,50,85,5619,409278,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1777",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,41,50,10,2389,411670,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1778",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,42,50,14,3975,415647,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1779",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,43,50,40,2396,418045,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1780",43,"personality","I see myself as someone who is emotionally stable, not easily upset","Strongly disagree","Strongly agree",0,NA,44,50,78,2935,420982,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1781",34,"personality","I see myself as someone who is ingenious, a deep thinker","Strongly disagree","Strongly agree",0,NA,45,50,81,2143,423127,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1782",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,46,50,86,1966,425095,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1783",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,47,50,14,2966,428063,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1784",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,48,50,100,4619,432684,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1785",19,"face processing","I see myself as someone who is responsible","Strongly disagree","Strongly agree",0,NA,49,50,84,2042,434726,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1786",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,50,50,81,1785,436513,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1787",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,51,50,77,1972,438487,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1788",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,52,50,75,2694,441182,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1789",53,"personality","I see myself as someone who remains calm in tense situations","Strongly disagree","Strongly agree",0,NA,53,50,70,2085,443269,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1790",14,"face processing","I see myself as someone who is weird","Strongly disagree","Strongly agree",0,NA,54,50,25,2730,446001,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1791",61,"personality","I see myself as someone who likes to cooperate with others","Strongly disagree","Strongly agree",0,NA,55,50,67,2787,448789,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1792",62,"personality","I see myself as someone who is easily distracted","Strongly disagree","Strongly agree",0,NA,56,50,13,2472,451262,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1793",47,"personality","I see myself as someone who perseveres until the task is finished","Strongly disagree","Strongly agree",0,NA,57,50,81,3829,455093,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1794",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,58,50,17,2350,457444,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1795",23,"personality","I see myself as someone who is depressed, blue","Strongly disagree","Strongly agree",0,NA,59,50,19,1935,459381,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1796",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,60,50,36,3158,462540,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1797",21,"personality","I see myself as someone who tends to find fault with others","Strongly disagree","Strongly agree",0,NA,61,50,18,2077,464620,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1798",45,"personality","I see myself as someone who has an assertive personality","Strongly disagree","Strongly agree",0,NA,62,50,69,2248,466870,"czpv","61de","6914ebe81814f5c4d4daa911","69177faea26d703383040275",0
"1799",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,1,50,42,9612,109823,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1800",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,2,50,36,47333,157157,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1801",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,3,50,52,9915,167074,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1802",26,"personality","I see myself as someone who is helpful and unselfish with others","Strongly disagree","Strongly agree",0,NA,4,50,62,5298,172374,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1803",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,5,50,59,10517,182892,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1804",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,6,50,51,3944,186838,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1805",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,7,50,58,5517,192357,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1806",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,8,50,65,4563,196922,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1807",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,9,50,62,6003,202927,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1808",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,10,50,58,114949,317874,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1809",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,11,50,75,3815,321691,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1810",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,12,50,100,2831,324524,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1811",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,13,50,67,3315,327841,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1812",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,14,50,44,3114,330957,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
"1813",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,15,50,62,42801,373759,"ozxj","0b64","6914ebe81814f5c4d4daa911","6917872bed623ecf7ed12663",0
